holder_id,household_id,parcel_id,field_id,crop_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s9q01,s9q00b,s10q01a,s10q01b,s10q01c,s10q01d,s10q01e,s10q01f,s10q01g,s10q01h,s10q01i,s10q02,s10q02a,s10q02b,s10q02c,s10q02d,s10q02e,s10q02f,s10q02g,s10q02h,s10q02i,s10q02j,s10q02k,s10q02l,s10q02m,s10q02n,s10q02o,s10q02p,s10q03a,s10q03b,s10q03c,s10q03d,s10q03e,s10q03f,s10q04,s10q05,s10q06
04150208880040504801,041502088800405048,3,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,48,1,1. Crop production only,buna,72. COFFEE,0,,,0,,,0,,,2,1,1,3,3,2,1,3,4,,,,,,,,,0,,0,,0,,3. No,,0
04150208880040505801,041502088800405058,1,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,buna,72. COFFEE,0,,,0,,,0,,,2,1,1,2,3,2,1,2,2,,,,,,,,,0,,0,,0,,3. No,,0
04150208880040505801,041502088800405058,1,2,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040505801,041502088800405058,1,2,3,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,muz,42. BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040505801,041502088800405058,2,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040505801,041502088800405058,3,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040505801,041502088800405058,4,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,58,1,1. Crop production only,beblg yetnsa  beqolo,99. OTHER LAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040507301,041502088800405073,1,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,73,1,3. Both livestock and crop production,enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040507301,041502088800405073,1,2,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,73,1,3. Both livestock and crop production,zenkora ageda,76. SUGAR CANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040507301,041502088800405073,3,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,73,1,3. Both livestock and crop production,Adengore,12. HARICOT BEANS,0,,,0,,,0,,,1,1,1,3,5,,,,,,,,,,,,,1,3,0,,0,,3. No,,0
04150208880040507301,041502088800405073,3,1,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,73,1,3. Both livestock and crop production,godere,64. GODERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040508101,041502088800405081,1,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,81,1,1. Crop production only,beblg yetensa beqolo,99. OTHER LAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040508101,041502088800405081,1,3,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,81,1,1. Crop production only,Buna,72. COFFEE,0,,,0,,,0,,,1,1,1,6,5,,,,,,,,,,,,,7,6,4,6,0,,3. No,,0
04150208880040508101,041502088800405081,1,3,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,81,1,1. Crop production only,Muz,42. BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040508101,041502088800405081,1,3,3,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,81,1,1. Crop production only,Avokado,84. AVOCADOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040508101,041502088800405081,2,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,81,1,1. Crop production only,Buna,72. COFFEE,0,,,0,,,0,,,4,1,1,6,5,3,1,6,5,4,1,6,5,5,1,6,5,3,6,4,6,0,,3. No,,0
04150208880040509001,041502088800405090,1,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,Enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040509001,041502088800405090,1,2,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,Avokado,84. AVOCADOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040509001,041502088800405090,2,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040509001,041502088800405090,2,1,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,muz,42. BANANAS,0,,,0,,,0,,,2,1,1,2,4,2,1,2,5,,,,,,,,,0,,0,,0,,3. No,,0
04150208880040509001,041502088800405090,2,2,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,buna,72. COFFEE,0,,,0,,,0,,,3,1,1,4,5,2,1,4,5,3,1,4,5,,,,,0,,0,,0,,3. No,,0
04150208880040509001,041502088800405090,2,2,2,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,avokado,84. AVOCADOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040509001,041502088800405090,2,2,3,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,muz,42. BANANAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150208880040509001,041502088800405090,3,1,1,041502088800405,1. RURAL,8801.440533151059,4. OROMIA,15,02,8,88,004,05,90,1,3. Both livestock and crop production,bebelg yetensa beqolo,99. OTHER LAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060500801,041506088800605008,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,8,1,3. Both livestock and crop production,01 02 enset,74. ENSET,0,,,0,,,0,,,1,2,2,3,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060500801,041506088800605008,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,8,1,3. Both livestock and crop production,01 03 gomen,56. KALE,0,,,0,,,0,,,1,2,3,2,2,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060500801,041506088800605008,1,3,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,8,1,3. Both livestock and crop production,01 03 shenkora,76. SUGAR CANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060500801,041506088800605008,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,8,1,3. Both livestock and crop production,02 01 enset,74. ENSET,0,,,0,,,0,,,1,2,4,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060500801,041506088800605008,2,1,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,8,1,3. Both livestock and crop production,02 01 buna,72. COFFEE,0,,,0,,,0,,,2,1,4,4,4,2,3,5,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060501601,041506088800605016,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,16,1,3. Both livestock and crop production,01 02 boqolo,2. MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060501601,041506088800605016,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,16,1,3. Both livestock and crop production,01 03 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060501601,041506088800605016,1,4,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,16,1,3. Both livestock and crop production,bokolo,2. MAIZE,0,,,0,,,0,,,1,1,2,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060501601,041506088800605016,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,16,1,3. Both livestock and crop production,02 01 enset,74. ENSET,0,,,0,,,0,,,2,2,3,3,3,2,3,3,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060501601,041506088800605016,2,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,16,1,3. Both livestock and crop production,02 02 buna,72. COFFEE,0,,,0,,,0,,,6,1,3,4,3,2,3,7,3,3,3,4,3,4,2,2,3,0,,0,,0,,3. No,,0
04150608880060502401,041506088800605024,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,02 01 Buna,72. COFFEE,3,2,25,0,,,0,,,2,2,6,4,6,1,5,5,6,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060502401,041506088800605024,2,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,02 02 enset,74. ENSET,0,,,0,,,0,,,1,2,4,3,5,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060502401,041506088800605024,3,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,03 01 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060502401,041506088800605024,3,1,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,03 01 buna,72. COFFEE,6,3,25,3,1,25,0,,,2,1,4,5,3,2,3,3,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060502401,041506088800605024,4,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,04 01 enset,74. ENSET,0,,,0,,,0,,,1,2,5,6,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060502401,041506088800605024,4,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,24,1,1. Crop production only,04 02 buna,72. COFFEE,8,2,25,0,,,0,,,2,1,5,2,3,2,2,5,4,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060503201,041506088800605032,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,32,1,3. Both livestock and crop production,bekolo,2. MAIZE,0,,,0,,,0,,,1,1,3,2,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060503201,041506088800605032,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,32,1,3. Both livestock and crop production,01 03 enset,74. ENSET,0,,,0,,,0,,,2,1,4,5,4,2,5,6,5,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060503201,041506088800605032,4,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,32,1,3. Both livestock and crop production,02 01 Buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060503201,041506088800605032,4,1,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,32,1,3. Both livestock and crop production,02 01 enset,74. ENSET,0,,,0,,,0,,,2,1,5,3,3,2,5,3,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504001,041506088800605040,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,01 02 enset,74. ENSET,0,,,0,,,0,,,2,1,3,4,3,2,5,6,5,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504001,041506088800605040,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,01 03 baqala,13. HORSE BEANS,0,,,0,,,0,,,1,1,2,4,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504001,041506088800605040,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,02 01 enset,74. ENSET,0,,,0,,,0,,,2,1,2,3,2,2,2,2,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504001,041506088800605040,2,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,02 02 buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060504001,041506088800605040,3,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,03 01 buna,72. COFFEE,0,,,0,,,0,,,2,1,2,3,4,2,2,4,3,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504001,041506088800605040,3,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,40,1,3. Both livestock and crop production,03 02 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060504801,041506088800605048,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,48,1,1. Crop production only,01 02 gomen,56. KALE,0,,,0,,,0,,,1,2,5,4,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060504801,041506088800605048,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,48,1,1. Crop production only,02 01 buna,72. COFFEE,0,,,2,2,25,0,,,3,1,3,2,3,2,3,3,2,3,3,3,2,,,,,0,,0,,0,,3. No,,0
04150608880060504801,041506088800605048,2,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,48,1,1. Crop production only,02 02 enset,74. ENSET,0,,,0,,,0,,,2,1,2,3,2,2,3,5,5,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060505601,041506088800605056,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,56,1,3. Both livestock and crop production,01 02 bokolo,2. MAIZE,0,,,0,,,0,,,2,1,6,3,4,2,4,2,2,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060505601,041506088800605056,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,56,1,3. Both livestock and crop production,01 03 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060505601,041506088800605056,1,4,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,56,1,3. Both livestock and crop production,01 04 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060505601,041506088800605056,1,4,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,56,1,3. Both livestock and crop production,01 04 buna,72. COFFEE,0,,,0,,,0,,,2,1,2,5,3,2,2,3,2,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060506401,041506088800605064,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,64,1,1. Crop production only,0102 buna,72. COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060506401,041506088800605064,1,2,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,64,1,1. Crop production only,0102enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060506401,041506088800605064,1,2,3,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,64,1,1. Crop production only,0102 bokolo,2. MAIZE,0,,,0,,,0,,,1,1,1,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060507201,041506088800605072,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,72,1,3. Both livestock and crop production,01 02 enset,74. ENSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060507201,041506088800605072,1,2,2,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,72,1,3. Both livestock and crop production,01 02 bokolo,2. MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060507201,041506088800605072,2,1,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,72,1,3. Both livestock and crop production,02 01 enset,74. ENSET,0,,,0,,,0,,,1,3,3,7,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060508001,041506088800605080,1,2,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,80,1,3. Both livestock and crop production,01 02 boqolo,2. MAIZE,0,,,0,,,0,,,1,1,3,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060508001,041506088800605080,1,3,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,80,1,3. Both livestock and crop production,01 03 shenkora,76. SUGAR CANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04150608880060508001,041506088800605080,1,4,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,80,1,3. Both livestock and crop production,01 02 buna,72. COFFEE,0,,,0,,,0,,,2,1,3,3,3,1,3,3,2,,,,,,,,,0,,0,,0,,3. No,,0
04150608880060508001,041506088800605080,1,5,1,041506088800605,1. RURAL,16859.64237967914,4. OROMIA,15,06,8,88,006,05,80,1,3. Both livestock and crop production,01 05 enset,74. ENSET,0,,,0,,,0,,,1,2,3,4,4,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090201101,041602088800902011,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,neche shenkurt,55. GARLIC,0,,,0,,,0,,,1,2,1,1,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090201101,041602088800902011,1,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,tef,7. TEFF,0,,,0,,,0,,,1,1,2,5,6,,,,,,,,,,,,,2,3,0,,0,,3. No,,35
04160208880090201101,041602088800902011,1,5,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,tef,7. TEFF,0,,,0,,,0,,,1,1,1,5,8,,,,,,,,,,,,,2,3,0,,0,,3. No,,54
04160208880090201101,041602088800902011,1,6,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,1,1,1,7,8,,,,,,,,,,,,,2,3,0,,0,,3. No,,54
04160208880090201101,041602088800902011,2,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,1,1,1,6,7,,,,,,,,,,,,,2,2,0,,0,,3. No,,54
04160208880090201101,041602088800902011,2,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,gebs,1. BARLEY,0,,,0,,,0,,,1,1,1,5,8,,,,,,,,,,,,,1,3,0,,0,,3. No,,0
04160208880090201101,041602088800902011,2,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,1,1,1,6,6,,,,,,,,,,,,,2,2,0,,0,,3. No,,35
04160208880090201101,041602088800902011,2,4,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,0,,,0,,,0,,,1,1,1,5,6,,,,,,,,,,,,,2,2,0,,0,,3. No,,35
04160208880090201101,041602088800902011,3,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,11,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,1,1,2,4,6,,,,,,,,,,,,,2,2,0,,0,,3. No,,0
04160208880090202301,041602088800902023,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,1,3. Both livestock and crop production,bunigne,7. TEFF,0,,,0,,,0,,,2,1,1,2,6,2,1,2,8,,,,,,,,,1,1,0,,0,,3. No,,0
04160208880090202301,041602088800902023,1,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,2,1,1,6,6,2,1,7,8,,,,,,,,,2,2,0,,0,,3. No,,50
04160208880090202301,041602088800902023,1,4,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,2,1,1,4,8,2,1,4,8,,,,,,,,,2,2,0,,0,,3. No,,44
04160208880090202301,041602088800902023,1,5,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,23,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,2,1,1,4,6,2,1,6,6,,,,,,,,,1,2,0,,0,,3. No,,35
04160208880090203501,041602088800902035,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,35,1,3. Both livestock and crop production,gomen,56. KALE,0,,,0,,,0,,,1,2,1,3,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090203501,041602088800902035,1,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,35,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,0,,,0,,,0,,,1,1,1,2,3,,,,,,,,,,,,,1,3,0,,0,,3. No,,0
04160208880090203501,041602088800902035,1,4,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,35,1,3. Both livestock and crop production,guwaya,16. VETCH,0,,,0,,,0,,,3,1,2,6,6,2,2,6,6,3,1,4,4,,,,,1,3,0,,0,,3. No,,0
04160208880090204701,041602088800902047,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,47,1,3. Both livestock and crop production,yabesha gomen,56. KALE,0,,,0,,,0,,,1,1,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090204701,041602088800902047,1,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,47,1,3. Both livestock and crop production,neche shenkurt,55. GARLIC,0,,,0,,,0,,,1,1,1,2,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,neche shenkurt,55. GARLIC,0,,,0,,,0,,,1,2,1,3,1,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,2,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,3,1,1,3,6,2,1,2,4,3,1,1,2,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,2,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,3,1,1,5,6,2,1,2,4,3,1,2,2,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,3,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,meser,14. LENTILS,0,,,0,,,0,,,2,1,1,2,6,2,1,1,6,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,3,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,telba,23. LINESEED,0,,,0,,,0,,,3,1,1,3,4,2,1,1,2,3,1,1,1,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,3,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,1,1,1,3,8,,,,,,,,,,,,,2,2,0,,0,,3. No,,50
04160208880090205901,041602088800902059,3,4,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,2,1,1,5,6,2,1,3,4,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,4,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,tef,7. TEFF,0,,,0,,,0,,,2,1,1,1,8,2,1,1,5,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,4,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,sende,8. WHEAT,0,,,0,,,0,,,2,1,1,4,6,2,1,3,6,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,5,1,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,0,,,0,,,0,,,2,1,1,3,6,2,1,2,4,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090205901,041602088800902059,5,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,59,1,3. Both livestock and crop production,tef,7. TEFF,0,,,0,,,0,,,2,1,1,3,8,2,1,2,6,,,,,,,,,1,2,0,,0,,3. No,,20
04160208880090207101,041602088800902071,1,2,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,71,1,3. Both livestock and crop production,gesho,75. GESHO,0,,,0,,,0,,,1,2,2,3,3,,,,,,,,,,,,,0,,0,,0,,3. No,,0
04160208880090207101,041602088800902071,1,3,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,71,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,2,2,0,0,,,0,,,2,1,1,2,8,2,1,1,6,,,,,,,,,1,1,0,,0,,3. No,,0
04160208880090207101,041602088800902071,1,4,1,041602088800902,1. RURAL,12261.04181818182,4. OROMIA,16,02,8,88,009,02,71,1,3. Both livestock and crop production,senar,1. BARLEY,0,,,0,,,0,,,2,1,1,3,8,2,1,2,6,,,,,,,,,1,2,0,,0,,3. No,,0
