household_id,assistance_cd,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s14q01,s14q01_os,s14q02a,s14q02b_1,s14q02b_2,s14q02b_3,s14q02b_os,s14q03,s14q04_1,s14q04_2,s14q04_os,s14q05,s14q06,s14q07,s14q08_1,s14q08_2,s14q08_3
071701030100103145,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,145,2. NO,,,,,,,,,,,,,,,,
071701030100103162,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,162,2. NO,,,,,,,,,,,,,,,,
071701030100103162,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,162,2. NO,,,,,,,,,,,,,,,,
071701030100103162,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,162,2. NO,,,,,,,,,,,,,,,,
071701030100103186,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,186,2. NO,,,,,,,,,,,,,,,,
071701030100103186,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,186,2. NO,,,,,,,,,,,,,,,,
071701030100103186,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,186,2. NO,,,,,,,,,,,,,,,,
071701030100103208,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,208,2. NO,,,,,,,,,,,,,,,,
071701030100103208,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,208,2. NO,,,,,,,,,,,,,,,,
071701030100103208,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,208,2. NO,,,,,,,,,,,,,,,,
071701030100103242,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,242,2. NO,,,,,,,,,,,,,,,,
071701030100103242,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,242,2. NO,,,,,,,,,,,,,,,,
071701030100103242,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,242,2. NO,,,,,,,,,,,,,,,,
071701030100103265,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,265,2. NO,,,,,,,,,,,,,,,,
071701030100103265,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,265,2. NO,,,,,,,,,,,,,,,,
071701030100103265,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,265,,,,,,,,,,,,,,,,,
071701030100103285,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,285,2. NO,,,,,,,,,,,,,,,,
071701030100103285,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,285,2. NO,,,,,,,,,,,,,,,,
071701030100103285,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,285,2. NO,,,,,,,,,,,,,,,,
071701030100103306,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,306,2. NO,,,,,,,,,,,,,,,,
071701030100103306,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,306,2. NO,,,,,,,,,,,,,,,,
071701030100103306,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,306,2. NO,,,,,,,,,,,,,,,,
071701030100103328,1. Direct support through PSNP ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,328,2. NO,,,,,,,,,,,,,,,,
071701030100103328,2. Free food ,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,328,2. NO,,,,,,,,,,,,,,,,
071701030100103328,3. Other non food assistance,071701030100103,2. URBAN,4718.603264281231,7. SNNP,17,01,3,1,001,03,328,2. NO,,,,,,,,,,,,,,,,
071701088802301011,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,2. NO,,,,,,,,,,,,,,,,
071701088802301011,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,2. NO,,,,,,,,,,,,,,,,
071701088802301011,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,11,2. NO,,,,,,,,,,,,,,,,
071701088802301023,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,2. NO,,,,,,,,,,,,,,,,
071701088802301023,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,2. NO,,,,,,,,,,,,,,,,
071701088802301023,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,23,2. NO,,,,,,,,,,,,,,,,
071701088802301035,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,35,2. NO,,,,,,,,,,,,,,,,
071701088802301035,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,35,2. NO,,,,,,,,,,,,,,,,
071701088802301035,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,35,2. NO,,,,,,,,,,,,,,,,
071701088802301047,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,47,2. NO,,,,,,,,,,,,,,,,
071701088802301047,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,47,2. NO,,,,,,,,,,,,,,,,
071701088802301047,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,47,2. NO,,,,,,,,,,,,,,,,
071701088802301059,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,59,2. NO,,,,,,,,,,,,,,,,
071701088802301059,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,59,2. NO,,,,,,,,,,,,,,,,
071701088802301059,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,59,2. NO,,,,,,,,,,,,,,,,
071701088802301071,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,71,2. NO,,,,,,,,,,,,,,,,
071701088802301071,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,71,2. NO,,,,,,,,,,,,,,,,
071701088802301071,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,71,2. NO,,,,,,,,,,,,,,,,
071701088802301083,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,83,2. NO,,,,,,,,,,,,,,,,
071701088802301083,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,83,2. NO,,,,,,,,,,,,,,,,
071701088802301083,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,83,2. NO,,,,,,,,,,,,,,,,
071701088802301095,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,95,2. NO,,,,,,,,,,,,,,,,
071701088802301095,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,95,2. NO,,,,,,,,,,,,,,,,
071701088802301095,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,95,2. NO,,,,,,,,,,,,,,,,
071701088802301107,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,107,2. NO,,,,,,,,,,,,,,,,
071701088802301107,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,107,2. NO,,,,,,,,,,,,,,,,
071701088802301107,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,107,2. NO,,,,,,,,,,,,,,,,
071701088802301119,1. Direct support through PSNP ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,119,2. NO,,,,,,,,,,,,,,,,
071701088802301119,2. Free food ,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,119,2. NO,,,,,,,,,,,,,,,,
071701088802301119,3. Other non food assistance,071701088802301,1. RURAL,6849.806544715449,7. SNNP,17,01,8,88,023,01,119,2. NO,,,,,,,,,,,,,,,,
071704088800902009,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,9,2. NO,,,,,,,,,,,,,,,,
071704088800902009,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,9,2. NO,,,,,,,,,,,,,,,,
071704088800902009,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,9,2. NO,,,,,,,,,,,,,,,,
071704088800902023,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,23,2. NO,,,,,,,,,,,,,,,,
071704088800902023,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,23,2. NO,,,,,,,,,,,,,,,,
071704088800902023,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,23,2. NO,,,,,,,,,,,,,,,,
071704088800902037,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,37,2. NO,,,,,,,,,,,,,,,,
071704088800902037,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,37,2. NO,,,,,,,,,,,,,,,,
071704088800902037,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,37,2. NO,,,,,,,,,,,,,,,,
071704088800902051,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,51,2. NO,,,,,,,,,,,,,,,,
071704088800902051,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,51,2. NO,,,,,,,,,,,,,,,,
071704088800902051,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,51,2. NO,,,,,,,,,,,,,,,,
071704088800902065,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,65,2. NO,,,,,,,,,,,,,,,,
071704088800902065,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,65,2. NO,,,,,,,,,,,,,,,,
071704088800902065,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,65,2. NO,,,,,,,,,,,,,,,,
071704088800902079,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,79,2. NO,,,,,,,,,,,,,,,,
071704088800902079,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,79,2. NO,,,,,,,,,,,,,,,,
071704088800902079,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,79,2. NO,,,,,,,,,,,,,,,,
071704088800902093,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,93,2. NO,,,,,,,,,,,,,,,,
071704088800902093,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,93,2. NO,,,,,,,,,,,,,,,,
071704088800902093,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,93,2. NO,,,,,,,,,,,,,,,,
071704088800902107,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,107,2. NO,,,,,,,,,,,,,,,,
071704088800902107,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,107,2. NO,,,,,,,,,,,,,,,,
071704088800902107,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,107,2. NO,,,,,,,,,,,,,,,,
071704088800902121,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,121,2. NO,,,,,,,,,,,,,,,,
071704088800902121,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,121,2. NO,,,,,,,,,,,,,,,,
071704088800902121,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,121,2. NO,,,,,,,,,,,,,,,,
071704088800902135,1. Direct support through PSNP ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,135,2. NO,,,,,,,,,,,,,,,,
071704088800902135,2. Free food ,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,135,2. NO,,,,,,,,,,,,,,,,
071704088800902135,3. Other non food assistance,071704088800902,1. RURAL,6951.687284768213,7. SNNP,17,04,8,88,009,02,135,2. NO,,,,,,,,,,,,,,,,
071801088800504013,1. Direct support through PSNP ,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,13,2. NO,,,,,,,,,,,,,,,,
071801088800504013,2. Free food ,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,13,2. NO,,,,,,,,,,,,,,,,
071801088800504013,3. Other non food assistance,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,13,2. NO,,,,,,,,,,,,,,,,
071801088800504014,1. Direct support through PSNP ,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,14,2. NO,,,,,,,,,,,,,,,,
071801088800504014,2. Free food ,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,14,2. NO,,,,,,,,,,,,,,,,
071801088800504014,3. Other non food assistance,071801088800504,1. RURAL,457.3478476821193,7. SNNP,18,01,8,88,005,04,14,2. NO,,,,,,,,,,,,,,,,
071801088800504015,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,15,2. NO,,,,,,,,,,,,,,,,
071801088800504015,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,15,2. NO,,,,,,,,,,,,,,,,
071801088800504015,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,15,2. NO,,,,,,,,,,,,,,,,
071801088800504029,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,29,2. NO,,,,,,,,,,,,,,,,
071801088800504029,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,29,2. NO,,,,,,,,,,,,,,,,
071801088800504029,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,29,2. NO,,,,,,,,,,,,,,,,
071801088800504043,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,43,2. NO,,,,,,,,,,,,,,,,
071801088800504043,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,43,2. NO,,,,,,,,,,,,,,,,
071801088800504043,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,43,2. NO,,,,,,,,,,,,,,,,
071801088800504057,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,57,2. NO,,,,,,,,,,,,,,,,
071801088800504057,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,57,2. NO,,,,,,,,,,,,,,,,
071801088800504057,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,57,2. NO,,,,,,,,,,,,,,,,
071801088800504071,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,71,2. NO,,,,,,,,,,,,,,,,
071801088800504071,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,71,2. NO,,,,,,,,,,,,,,,,
071801088800504071,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,71,2. NO,,,,,,,,,,,,,,,,
071801088800504085,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,85,2. NO,,,,,,,,,,,,,,,,
071801088800504085,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,85,2. NO,,,,,,,,,,,,,,,,
071801088800504085,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,85,2. NO,,,,,,,,,,,,,,,,
071801088800504099,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,99,2. NO,,,,,,,,,,,,,,,,
071801088800504099,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,99,2. NO,,,,,,,,,,,,,,,,
071801088800504099,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,99,2. NO,,,,,,,,,,,,,,,,
071801088800504113,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,113,2. NO,,,,,,,,,,,,,,,,
071801088800504113,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,113,2. NO,,,,,,,,,,,,,,,,
071801088800504113,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,113,2. NO,,,,,,,,,,,,,,,,
071801088800504127,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,127,2. NO,,,,,,,,,,,,,,,,
071801088800504127,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,127,2. NO,,,,,,,,,,,,,,,,
071801088800504127,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,127,2. NO,,,,,,,,,,,,,,,,
071801088800504141,1. Direct support through PSNP ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,141,2. NO,,,,,,,,,,,,,,,,
071801088800504141,2. Free food ,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,141,2. NO,,,,,,,,,,,,,,,,
071801088800504141,3. Other non food assistance,071801088800504,1. RURAL,7271.830778145696,7. SNNP,18,01,8,88,005,04,141,2. NO,,,,,,,,,,,,,,,,
071801088801406009,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,9,2. NO,,,,,,,,,,,,,,,,
071801088801406009,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,9,2. NO,,,,,,,,,,,,,,,,
071801088801406009,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,9,2. NO,,,,,,,,,,,,,,,,
071801088801406021,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,21,2. NO,,,,,,,,,,,,,,,,
071801088801406021,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,21,2. NO,,,,,,,,,,,,,,,,
071801088801406021,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,21,2. NO,,,,,,,,,,,,,,,,
071801088801406033,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,33,2. NO,,,,,,,,,,,,,,,,
071801088801406033,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,33,2. NO,,,,,,,,,,,,,,,,
071801088801406033,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,33,2. NO,,,,,,,,,,,,,,,,
071801088801406045,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,45,2. NO,,,,,,,,,,,,,,,,
071801088801406045,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,45,2. NO,,,,,,,,,,,,,,,,
071801088801406045,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,45,2. NO,,,,,,,,,,,,,,,,
071801088801406047,1. Direct support through PSNP ,071801088801406,1. RURAL,539.5275390625001,7. SNNP,18,01,8,88,014,06,47,2. NO,,,,,,,,,,,,,,,,
071801088801406047,2. Free food ,071801088801406,1. RURAL,539.5275390625001,7. SNNP,18,01,8,88,014,06,47,2. NO,,,,,,,,,,,,,,,,
071801088801406047,3. Other non food assistance,071801088801406,1. RURAL,539.5275390625001,7. SNNP,18,01,8,88,014,06,47,2. NO,,,,,,,,,,,,,,,,
071801088801406058,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,58,2. NO,,,,,,,,,,,,,,,,
071801088801406058,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,58,2. NO,,,,,,,,,,,,,,,,
071801088801406058,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,58,2. NO,,,,,,,,,,,,,,,,
071801088801406070,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,70,2. NO,,,,,,,,,,,,,,,,
071801088801406070,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,70,2. NO,,,,,,,,,,,,,,,,
071801088801406070,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,70,2. NO,,,,,,,,,,,,,,,,
071801088801406082,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,2. NO,,,,,,,,,,,,,,,,
071801088801406082,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,2. NO,,,,,,,,,,,,,,,,
071801088801406082,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,82,2. NO,,,,,,,,,,,,,,,,
071801088801406094,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,2. NO,,,,,,,,,,,,,,,,
071801088801406094,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,2. NO,,,,,,,,,,,,,,,,
071801088801406094,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,94,2. NO,,,,,,,,,,,,,,,,
071801088801406106,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,2. NO,,,,,,,,,,,,,,,,
071801088801406106,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,2. NO,,,,,,,,,,,,,,,,
071801088801406106,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,106,2. NO,,,,,,,,,,,,,,,,
071801088801406118,1. Direct support through PSNP ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,2. NO,,,,,,,,,,,,,,,,
071801088801406118,2. Free food ,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,2. NO,,,,,,,,,,,,,,,,
071801088801406118,3. Other non food assistance,071801088801406,1. RURAL,6690.141484375001,7. SNNP,18,01,8,88,014,06,118,2. NO,,,,,,,,,,,,,,,,
071901088801705009,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,2. NO,,,,,,,,,,,,,,,,
071901088801705009,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,2. NO,,,,,,,,,,,,,,,,
071901088801705009,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,9,2. NO,,,,,,,,,,,,,,,,
071901088801705019,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,2. NO,,,,,,,,,,,,,,,,
071901088801705019,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,2. NO,,,,,,,,,,,,,,,,
071901088801705019,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,19,2. NO,,,,,,,,,,,,,,,,
071901088801705029,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,2. NO,,,,,,,,,,,,,,,,
071901088801705029,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,2. NO,,,,,,,,,,,,,,,,
071901088801705029,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,29,2. NO,,,,,,,,,,,,,,,,
071901088801705039,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,39,2. NO,,,,,,,,,,,,,,,,
071901088801705039,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,39,2. NO,,,,,,,,,,,,,,,,
071901088801705039,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,39,2. NO,,,,,,,,,,,,,,,,
071901088801705049,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,49,2. NO,,,,,,,,,,,,,,,,
071901088801705049,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,49,2. NO,,,,,,,,,,,,,,,,
071901088801705049,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,49,2. NO,,,,,,,,,,,,,,,,
071901088801705059,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,59,2. NO,,,,,,,,,,,,,,,,
071901088801705059,2. Free food ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,59,2. NO,,,,,,,,,,,,,,,,
071901088801705059,3. Other non food assistance,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,59,2. NO,,,,,,,,,,,,,,,,
071901088801705069,1. Direct support through PSNP ,071901088801705,1. RURAL,6905.9525,7. SNNP,19,01,8,88,017,05,69,2. NO,,,,,,,,,,,,,,,,
