household_id,Age_Group,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s6bq04,s6bq05
042323010101103108,3. Adults 16-65 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,108,5,25
042323010101103108,4. People over 65 years old,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,108,0,
042323010101103119,1. Children 0-5 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,119,0,
042323010101103119,2. Children 6-15 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,119,4,4
042323010101103119,3. Adults 16-65 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,119,2,9
042323010101103119,4. People over 65 years old,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,119,0,
042323010101103152,1. Children 0-5 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,152,0,
042323010101103152,2. Children 6-15 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,152,0,
042323010101103152,3. Adults 16-65 years,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,152,0,
042323010101103152,4. People over 65 years old,042323010101103,2. URBAN,7035.542721518988,4. OROMIA,23,23,1,1,011,03,152,0,
042424010100685017,1. Children 0-5 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,17,0,
042424010100685017,2. Children 6-15 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,17,1,3
042424010100685017,3. Adults 16-65 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,17,0,
042424010100685017,4. People over 65 years old,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,17,0,
042424010100685129,1. Children 0-5 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,129,0,
042424010100685129,2. Children 6-15 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,129,0,
042424010100685129,3. Adults 16-65 years,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,129,2,5
042424010100685129,4. People over 65 years old,042424010100685,2. URBAN,7728.376166666668,4. OROMIA,24,24,1,1,006,85,129,0,
042828010100624126,1. Children 0-5 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,126,0,
042828010100624126,2. Children 6-15 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,126,0,
042828010100624126,3. Adults 16-65 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,126,3,1
042828010100624126,4. People over 65 years old,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,126,0,
042828010100624220,1. Children 0-5 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,220,0,
042828010100624220,2. Children 6-15 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,220,0,
042828010100624220,3. Adults 16-65 years,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,220,1,6
042828010100624220,4. People over 65 years old,042828010100624,2. URBAN,7877.837107843136,4. OROMIA,28,28,1,1,006,24,220,0,
043131010100723054,1. Children 0-5 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,54,0,
043131010100723054,2. Children 6-15 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,54,0,
043131010100723054,3. Adults 16-65 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,54,1,1
043131010100723054,4. People over 65 years old,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,54,0,
043131010100723094,1. Children 0-5 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,94,0,
043131010100723094,2. Children 6-15 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,94,0,
043131010100723094,3. Adults 16-65 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,94,2,1
043131010100723094,4. People over 65 years old,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,94,0,
043131010100723134,1. Children 0-5 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,134,0,
043131010100723134,2. Children 6-15 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,134,0,
043131010100723134,3. Adults 16-65 years,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,134,1,1
043131010100723134,4. People over 65 years old,043131010100723,2. URBAN,5585.458448275862,4. OROMIA,31,31,1,1,007,23,134,0,
043535010100252231,1. Children 0-5 years,043535010100252,2. URBAN,9963.430507614212,4. OROMIA,35,35,1,1,002,52,231,0,
043535010100252231,2. Children 6-15 years,043535010100252,2. URBAN,9963.430507614212,4. OROMIA,35,35,1,1,002,52,231,0,
043535010100252231,3. Adults 16-65 years,043535010100252,2. URBAN,9963.430507614212,4. OROMIA,35,35,1,1,002,52,231,0,
043535010100252231,4. People over 65 years old,043535010100252,2. URBAN,9963.430507614212,4. OROMIA,35,35,1,1,002,52,231,0,
050102010100102045,1. Children 0-5 years,050102010100102,2. URBAN,799.0162042175363,5. SOMALI,01,02,1,1,001,02,45,0,
050102010100102045,2. Children 6-15 years,050102010100102,2. URBAN,799.0162042175363,5. SOMALI,01,02,1,1,001,02,45,0,
050102010100102045,3. Adults 16-65 years,050102010100102,2. URBAN,799.0162042175363,5. SOMALI,01,02,1,1,001,02,45,1,1
050102010100102045,4. People over 65 years old,050102010100102,2. URBAN,799.0162042175363,5. SOMALI,01,02,1,1,001,02,45,0,
050109088800301004,1. Children 0-5 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,4,0,
050109088800301004,2. Children 6-15 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,4,1,1
050109088800301004,3. Adults 16-65 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,4,1,1
050109088800301004,4. People over 65 years old,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,4,0,
050109088800301022,1. Children 0-5 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,22,0,
050109088800301022,2. Children 6-15 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,22,1,1
050109088800301022,3. Adults 16-65 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,22,0,
050109088800301022,4. People over 65 years old,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,22,0,
050109088800301031,1. Children 0-5 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,31,0,
050109088800301031,2. Children 6-15 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,31,2,2
050109088800301031,3. Adults 16-65 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,31,3,5
050109088800301031,4. People over 65 years old,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,31,0,
050109088800301035,1. Children 0-5 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,35,0,
050109088800301035,2. Children 6-15 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,35,1,1
050109088800301035,3. Adults 16-65 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,35,2,2
050109088800301035,4. People over 65 years old,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,35,0,
050109088800301043,1. Children 0-5 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,43,0,
050109088800301043,2. Children 6-15 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,43,0,
050109088800301043,3. Adults 16-65 years,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,43,0,
050109088800301043,4. People over 65 years old,050109088800301,1. RURAL,1822.197437971952,5. SOMALI,01,09,8,88,003,01,43,0,
050205030100101002,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,2,0,
050205030100101002,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,2,0,
050205030100101002,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,2,1,1
050205030100101002,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,2,1,3
050205030100101003,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,3,0,
050205030100101003,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,3,0,
050205030100101003,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,3,1,2
050205030100101003,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,3,1,2
050205030100101005,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,5,0,
050205030100101005,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,5,0,
050205030100101005,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,5,0,
050205030100101005,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,5,0,
050205030100101007,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,7,0,
050205030100101007,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,7,0,
050205030100101007,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,7,5,1
050205030100101007,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,7,1,2
050205030100101009,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,9,0,
050205030100101009,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,9,0,
050205030100101009,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,9,0,
050205030100101009,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,9,0,
050205030100101011,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,11,0,
050205030100101011,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,11,0,
050205030100101011,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,11,0,
050205030100101011,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,11,0,
050205030100101014,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,14,0,
050205030100101014,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,14,1,3
050205030100101014,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,14,2,2
050205030100101014,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,14,0,
050205030100101015,1. Children 0-5 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,15,0,
050205030100101015,2. Children 6-15 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,15,0,
050205030100101015,3. Adults 16-65 years,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,15,1,1
050205030100101015,4. People over 65 years old,050205030100101,2. URBAN,1751.227244582043,5. SOMALI,02,05,3,1,001,01,15,1,3
050207088800806014,1. Children 0-5 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,14,1,1
050207088800806014,2. Children 6-15 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,14,2,1
050207088800806014,3. Adults 16-65 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,14,1,2
050207088800806014,4. People over 65 years old,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,14,0,
050207088800806020,1. Children 0-5 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,20,0,
050207088800806020,2. Children 6-15 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,20,0,
050207088800806020,3. Adults 16-65 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,20,2,3
050207088800806020,4. People over 65 years old,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,20,1,0
050207088800806050,1. Children 0-5 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,50,0,
050207088800806050,2. Children 6-15 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,50,2,2
050207088800806050,3. Adults 16-65 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,50,0,
050207088800806050,4. People over 65 years old,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,50,0,
050207088800806056,1. Children 0-5 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,56,0,
050207088800806056,2. Children 6-15 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,56,1,2
050207088800806056,3. Adults 16-65 years,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,56,0,
050207088800806056,4. People over 65 years old,050207088800806,1. RURAL,1548.56712962963,5. SOMALI,02,07,8,88,008,06,56,0,
050212010101601040,1. Children 0-5 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,40,0,
050212010101601040,2. Children 6-15 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,40,2,2
050212010101601040,3. Adults 16-65 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,40,2,2
050212010101601040,4. People over 65 years old,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,40,0,
050212010101601044,1. Children 0-5 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,44,1,2
050212010101601044,2. Children 6-15 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,44,0,
050212010101601044,3. Adults 16-65 years,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,44,3,2
050212010101601044,4. People over 65 years old,050212010101601,2. URBAN,638.7547890360332,5. SOMALI,02,12,1,1,016,01,44,0,
050212010101923007,1. Children 0-5 years,050212010101923,2. URBAN,725.4714490674319,5. SOMALI,02,12,1,1,019,23,7,0,
050212010101923007,2. Children 6-15 years,050212010101923,2. URBAN,725.4714490674319,5. SOMALI,02,12,1,1,019,23,7,0,
050212010101923007,3. Adults 16-65 years,050212010101923,2. URBAN,725.4714490674319,5. SOMALI,02,12,1,1,019,23,7,2,6
050212010101923007,4. People over 65 years old,050212010101923,2. URBAN,725.4714490674319,5. SOMALI,02,12,1,1,019,23,7,0,
050213088801502128,1. Children 0-5 years,050213088801502,1. RURAL,1858.280555555556,5. SOMALI,02,13,8,88,015,02,128,0,
050213088801502128,2. Children 6-15 years,050213088801502,1. RURAL,1858.280555555556,5. SOMALI,02,13,8,88,015,02,128,0,
050213088801502128,3. Adults 16-65 years,050213088801502,1. RURAL,1858.280555555556,5. SOMALI,02,13,8,88,015,02,128,2,1
050213088801502128,4. People over 65 years old,050213088801502,1. RURAL,1858.280555555556,5. SOMALI,02,13,8,88,015,02,128,0,
050301088800706002,1. Children 0-5 years,050301088800706,1. RURAL,1154.211525189786,5. SOMALI,03,01,8,88,007,06,2,0,
050301088800706002,2. Children 6-15 years,050301088800706,1. RURAL,1154.211525189786,5. SOMALI,03,01,8,88,007,06,2,0,
050301088800706002,3. Adults 16-65 years,050301088800706,1. RURAL,1154.211525189786,5. SOMALI,03,01,8,88,007,06,2,1,2
050301088800706002,4. People over 65 years old,050301088800706,1. RURAL,1154.211525189786,5. SOMALI,03,01,8,88,007,06,2,0,
050303088800907060,1. Children 0-5 years,050303088800907,1. RURAL,1455.068736897275,5. SOMALI,03,03,8,88,009,07,60,2,4
050303088800907060,2. Children 6-15 years,050303088800907,1. RURAL,1455.068736897275,5. SOMALI,03,03,8,88,009,07,60,2,2
050303088800907060,3. Adults 16-65 years,050303088800907,1. RURAL,1455.068736897275,5. SOMALI,03,03,8,88,009,07,60,6,3
050303088800907060,4. People over 65 years old,050303088800907,1. RURAL,1455.068736897275,5. SOMALI,03,03,8,88,009,07,60,2,3
050304088801205006,1. Children 0-5 years,050304088801205,1. RURAL,1929.297646850672,5. SOMALI,03,04,8,88,012,05,6,0,
050304088801205006,2. Children 6-15 years,050304088801205,1. RURAL,1929.297646850672,5. SOMALI,03,04,8,88,012,05,6,1,0
050304088801205006,3. Adults 16-65 years,050304088801205,1. RURAL,1929.297646850672,5. SOMALI,03,04,8,88,012,05,6,1,0
050304088801205006,4. People over 65 years old,050304088801205,1. RURAL,1929.297646850672,5. SOMALI,03,04,8,88,012,05,6,0,
050312010101002012,1. Children 0-5 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,12,0,
050312010101002012,2. Children 6-15 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,12,2,1
050312010101002012,3. Adults 16-65 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,12,1,2
050312010101002012,4. People over 65 years old,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,12,0,
050312010101002082,1. Children 0-5 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,82,0,
050312010101002082,2. Children 6-15 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,82,0,
050312010101002082,3. Adults 16-65 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,82,3,6
050312010101002082,4. People over 65 years old,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,82,0,
050312010101002092,1. Children 0-5 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,92,0,
050312010101002092,2. Children 6-15 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,92,0,
050312010101002092,3. Adults 16-65 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,92,3,6
050312010101002092,4. People over 65 years old,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,92,0,
050312010101002142,1. Children 0-5 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,142,0,
050312010101002142,2. Children 6-15 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,142,0,
050312010101002142,3. Adults 16-65 years,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,142,0,
050312010101002142,4. People over 65 years old,050312010101002,2. URBAN,777.8178151260504,5. SOMALI,03,12,1,1,010,02,142,0,
050405088801501075,1. Children 0-5 years,050405088801501,1. RURAL,1550.703084291188,5. SOMALI,04,05,8,88,015,01,75,2,2
050405088801501075,2. Children 6-15 years,050405088801501,1. RURAL,1550.703084291188,5. SOMALI,04,05,8,88,015,01,75,1,1
050405088801501075,3. Adults 16-65 years,050405088801501,1. RURAL,1550.703084291188,5. SOMALI,04,05,8,88,015,01,75,0,
050405088801501075,4. People over 65 years old,050405088801501,1. RURAL,1550.703084291188,5. SOMALI,04,05,8,88,015,01,75,0,
050407010100404018,1. Children 0-5 years,050407010100404,2. URBAN,872.1951642006495,5. SOMALI,04,07,1,1,004,04,18,0,
050407010100404018,2. Children 6-15 years,050407010100404,2. URBAN,872.1951642006495,5. SOMALI,04,07,1,1,004,04,18,0,
050407010100404018,3. Adults 16-65 years,050407010100404,2. URBAN,872.1951642006495,5. SOMALI,04,07,1,1,004,04,18,1,1
050407010100404018,4. People over 65 years old,050407010100404,2. URBAN,872.1951642006495,5. SOMALI,04,07,1,1,004,04,18,1,1
050602088800702027,1. Children 0-5 years,050602088800702,1. RURAL,1192.627819237148,5. SOMALI,06,02,8,88,007,02,27,1,1
050602088800702027,2. Children 6-15 years,050602088800702,1. RURAL,1192.627819237148,5. SOMALI,06,02,8,88,007,02,27,0,
050602088800702027,3. Adults 16-65 years,050602088800702,1. RURAL,1192.627819237148,5. SOMALI,06,02,8,88,007,02,27,0,
050602088800702027,4. People over 65 years old,050602088800702,1. RURAL,1192.627819237148,5. SOMALI,06,02,8,88,007,02,27,0,
050611010101009010,1. Children 0-5 years,050611010101009,2. URBAN,810.2268907563026,5. SOMALI,06,11,1,1,010,09,10,1,1
050611010101009010,2. Children 6-15 years,050611010101009,2. URBAN,810.2268907563026,5. SOMALI,06,11,1,1,010,09,10,2,4
050611010101009010,3. Adults 16-65 years,050611010101009,2. URBAN,810.2268907563026,5. SOMALI,06,11,1,1,010,09,10,0,
050611010101009010,4. People over 65 years old,050611010101009,2. URBAN,810.2268907563026,5. SOMALI,06,11,1,1,010,09,10,0,
050701088801207001,1. Children 0-5 years,050701088801207,1. RURAL,2586.107106481481,5. SOMALI,07,01,8,88,012,07,1,0,
050701088801207001,2. Children 6-15 years,050701088801207,1. RURAL,2586.107106481481,5. SOMALI,07,01,8,88,012,07,1,1,0
050701088801207001,3. Adults 16-65 years,050701088801207,1. RURAL,2586.107106481481,5. SOMALI,07,01,8,88,012,07,1,0,
050701088801207001,4. People over 65 years old,050701088801207,1. RURAL,2586.107106481481,5. SOMALI,07,01,8,88,012,07,1,0,
050703088800901002,1. Children 0-5 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,2,1,2
050703088800901002,2. Children 6-15 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,2,0,
050703088800901002,3. Adults 16-65 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,2,1,2
050703088800901002,4. People over 65 years old,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,2,0,
050703088800901008,1. Children 0-5 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,8,0,
050703088800901008,2. Children 6-15 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,8,0,
050703088800901008,3. Adults 16-65 years,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,8,0,
050703088800901008,4. People over 65 years old,050703088800901,1. RURAL,1984.694198790628,5. SOMALI,07,03,8,88,009,01,8,0,
050704088801101003,1. Children 0-5 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,3,0,
050704088801101003,2. Children 6-15 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,3,0,
050704088801101003,3. Adults 16-65 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,3,0,
050704088801101003,4. People over 65 years old,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,3,0,
050704088801101009,1. Children 0-5 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,9,1,0
050704088801101009,2. Children 6-15 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,9,1,0
050704088801101009,3. Adults 16-65 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,9,1,0
050704088801101009,4. People over 65 years old,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,9,0,
050704088801101010,1. Children 0-5 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,10,0,
050704088801101010,2. Children 6-15 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,10,1,0
050704088801101010,3. Adults 16-65 years,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,10,1,2
050704088801101010,4. People over 65 years old,050704088801101,1. RURAL,1524.370768229167,5. SOMALI,07,04,8,88,011,01,10,0,
050706010100201036,1. Children 0-5 years,050706010100201,2. URBAN,1197.335294117647,5. SOMALI,07,06,1,1,002,01,36,0,
050706010100201036,2. Children 6-15 years,050706010100201,2. URBAN,1197.335294117647,5. SOMALI,07,06,1,1,002,01,36,0,
050706010100201036,3. Adults 16-65 years,050706010100201,2. URBAN,1197.335294117647,5. SOMALI,07,06,1,1,002,01,36,0,
050706010100201036,4. People over 65 years old,050706010100201,2. URBAN,1197.335294117647,5. SOMALI,07,06,1,1,002,01,36,0,
050707088800603001,1. Children 0-5 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,1,4,0
050707088800603001,2. Children 6-15 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,1,3,1
050707088800603001,3. Adults 16-65 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,1,1,2
050707088800603001,4. People over 65 years old,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,1,1,2
050707088800603002,1. Children 0-5 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,2,2,0
050707088800603002,2. Children 6-15 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,2,2,1
050707088800603002,3. Adults 16-65 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,2,1,0
050707088800603002,4. People over 65 years old,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,2,0,
050707088800603004,1. Children 0-5 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,4,1,1
050707088800603004,2. Children 6-15 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,4,1,1
050707088800603004,3. Adults 16-65 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,4,1,1
050707088800603004,4. People over 65 years old,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,4,1,1
050707088800603036,1. Children 0-5 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,36,0,
050707088800603036,2. Children 6-15 years,050707088800603,1. RURAL,1872.912685914261,5. SOMALI,07,07,8,88,006,03,36,1,2
