"household_id","ea_id","dist_road","dist_market","dist_border","dist_popcenter","dist_admhq","ssa_aez09","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","slopepct","srtm1k","popdensity","cropshare","h2018_tot","h2018_wetQstart","h2018_wetQ","h2019_tot","h2019_wetQstart","h2019_wetQ","anntot_avg","wetQ_avgstart","wetQ_avg","h2018_ndvi_avg","h2018_ndvi_max","h2019_ndvi_avg","h2019_ndvi_max","ndvi_avg","ndvi_max","lat_mod","lon_mod"
"050704088801101008","050704088801101",120,257.100006103516,432.100006103516,98.0999984741211,0.400000005960464,311,13,3,2,2,2,4,2,2,267,277,242,68,132,2,464,0,0,158,14,128,365,34,255,150,21,114,0.143999993801117,0.270000010728836,0.151999995112419,0.26800000667572,0.164000004529953,0.257999986410141,,
"050704088801101009","050704088801101",120,257.100006103516,432.100006103516,98.0999984741211,0.400000005960464,311,13,3,2,2,2,4,2,2,267,277,242,68,132,2,464,0,0,158,14,128,365,34,255,150,21,114,0.143999993801117,0.270000010728836,0.151999995112419,0.26800000667572,0.164000004529953,0.257999986410141,,
"050704088801101010","050704088801101",120,257.100006103516,432.100006103516,98.0999984741211,0.400000005960464,311,13,3,2,2,2,4,2,2,267,277,242,68,132,2,464,0,0,158,14,128,365,34,255,150,21,114,0.143999993801117,0.270000010728836,0.151999995112419,0.26800000667572,0.164000004529953,0.257999986410141,,
"050706010100201012","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201024","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201036","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201048","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201060","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201072","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201084","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201096","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201108","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201120","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201132","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201144","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201156","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201168","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050706010100201180","050706010100201",54.0999984741211,193,389.700012207031,30,0.400000005960464,311,14,4,4,5,4,4,4,5,261,271,314,92,169,2,580,0,0,156,14,149,306,35,220,156,19,116,0.131999999284744,0.214000001549721,0.136000007390976,0.221000000834465,0.156000003218651,0.246999993920326,,
"050707088800603001","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603002","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603004","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603005","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603006","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603007","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603008","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603009","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603010","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050707088800603036","050707088800603",309.799987792969,448.700012207031,496.299987792969,285.100006103516,0.5,311,20,2,2,1,1,4,2,1,261,271,149,52,83,2,463,10,0,124,15,100,144,35,117,142,21,102,0.157000005245209,0.218999996781349,0.114000000059605,0.196999996900558,0.171000003814697,0.250999987125397,7.47828674316406,47.3078384399414
"050801010100308002","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308014","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308026","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308038","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308050","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308062","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308074","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308086","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308098","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308110","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308122","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308134","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308146","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308158","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050801010100308170","050801010100308",1,204.199996948242,378.200012207031,135.199996948242,0.300000011920929,312,13,5,5,5,5,5,5,5,275,283,349,103,225,2,523,90,0,297,35,156,337,35,244,223,19,153,0.13400000333786,0.181999996304512,0.0790000036358833,0.135000005364418,0.136999994516373,0.197999998927116,6.54224824905396,41.8010063171387
"050802088801803003","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803012","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803021","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803030","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803039","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803048","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803057","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803066","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803075","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050802088801803084","050802088801803",21.2999992370605,204.5,361.799987792969,108.699996948242,0.5,311,17,5,5,5,5,5,5,5,288,297,281,104,180,1,278,50,5,255,15,217,454,35,331,238,19,166,0.162000000476837,0.296000003814697,0.145999997854233,0.305999994277954,0.166999995708466,0.291999995708466,5.1463098526001,41.8857879638672
"050805088800704003","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704017","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704031","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704045","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704059","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704073","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704087","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704101","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704115","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050805088800704129","050805088800704",7.69999980926514,151.699996948242,376.399993896484,151.699996948242,0.300000011920929,312,13,3,3,3,3,4,3,3,286,294,305,96,197,2,371,120,5,200,14,159,309,35,250,218,21,146,0.136000007390976,0.20100000500679,0.0949999988079071,0.166999995708466,0.135000005364418,0.203999996185303,6.3756217956543,42.2462921142578
"050807088800305002","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305012","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305022","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305032","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305042","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305052","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305062","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305072","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305082","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050807088800305092","050807088800305",33,133.399993896484,445.899993896484,123.300003051758,0.5,311,25,4,3,4,3,4,3,4,282,293,327,128,209,2,412,0,1,286,15,238,341,34,268,218,20,156,0.146999999880791,0.294999986886978,0.103000000119209,0.273000001907349,0.136999994516373,0.237000003457069,,
"050808088801601002","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601009","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601016","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601023","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601030","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601037","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601044","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601051","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601058","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050808088801601065","050808088801601",7,249.399993896484,329.399993896484,35,0.600000023841858,311,13,4,4,4,4,4,4,5,293,302,248,96,153,1,202,60,6,263,16,183,483,35,376,234,21,167,0.133000001311302,0.239999994635582,0.123999997973442,0.230000004172325,0.14300000667572,0.256999999284744,4.4398832321167,41.8762702941895
"050901010100102004","050901010100102",0.600000023841858,251.899993896484,249.899993896484,121.900001525879,0.5,322,13,1,1,1,1,1,1,2,218,226,528,157,310,3,1240,400,19,532,13,484,410,35,290,292,18,205,0.165999993681908,0.314999997615814,0.136000007390976,0.245000004768372,0.155000001192093,0.298000007867813,5.11080932617188,40.6596183776855
"050901010100102012","050901010100102",0.600000023841858,251.899993896484,249.899993896484,121.900001525879,0.5,322,13,1,1,1,1,1,1,2,218,226,528,157,310,3,1240,400,19,532,13,484,410,35,290,292,18,205,0.165999993681908,0.314999997615814,0.136000007390976,0.245000004768372,0.155000001192093,0.298000007867813,5.11080932617188,40.6596183776855
"050901010100102020","050901010100102",0.600000023841858,251.899993896484,249.899993896484,121.900001525879,0.5,322,13,1,1,1,1,1,1,2,218,226,528,157,310,3,1240,400,19,532,13,484,410,35,290,292,18,205,0.165999993681908,0.314999997615814,0.136000007390976,0.245000004768372,0.155000001192093,0.298000007867813,5.11080932617188,40.6596183776855
