holder_id,household_id,s1q00,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s1q01,s1q02,s1q03,s1q04,s1q05
03140108880070904501,031401088800709045,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,45,1,1. crop production only,**CONFIDENTIAL**,5,2. FEMALE,,
03140108880070904501,031401088800709045,7,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,45,1,1. crop production only,**CONFIDENTIAL**,1,1. MALE,,
03140108880070905301,031401088800709053,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,52,1. MALE,3. Both livestock and crop production,1. YES
03140108880070905301,031401088800709053,2,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,45,2. FEMALE,4. none ,
03140108880070905301,031401088800709053,3,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,23,2. FEMALE,4. none ,
03140108880070905301,031401088800709053,4,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
03140108880070905301,031401088800709053,5,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,2. FEMALE,4. none ,
03140108880070905301,031401088800709053,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,1. MALE,4. none ,
03140108880070905301,031401088800709053,7,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
03140108880070905301,031401088800709053,8,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,1,3. Both livestock and crop production,**CONFIDENTIAL**,25,1. MALE,4. none ,
03140108880070905308,031401088800709053,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,52,1. MALE,3. Both livestock and crop production,2. NO
03140108880070905308,031401088800709053,2,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,45,2. FEMALE,4. none ,
03140108880070905308,031401088800709053,3,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,23,2. FEMALE,4. none ,
03140108880070905308,031401088800709053,4,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
03140108880070905308,031401088800709053,5,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,15,2. FEMALE,4. none ,
03140108880070905308,031401088800709053,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,12,1. MALE,4. none ,
03140108880070905308,031401088800709053,7,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
03140108880070905308,031401088800709053,8,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,53,8,3. Both livestock and crop production,**CONFIDENTIAL**,25,1. MALE,3. Both livestock and crop production,1. YES
03140108880070906101,031401088800709061,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,53,1. MALE,3. Both livestock and crop production,1. YES
03140108880070906101,031401088800709061,2,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,40,2. FEMALE,4. none ,
03140108880070906101,031401088800709061,3,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,24,1. MALE,4. none ,
03140108880070906101,031401088800709061,4,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,22,1. MALE,4. none ,
03140108880070906101,031401088800709061,5,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,19,1. MALE,4. none ,
03140108880070906101,031401088800709061,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,2. FEMALE,4. none ,
03140108880070906101,031401088800709061,7,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,2. FEMALE,4. none ,
03140108880070906101,031401088800709061,8,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03140108880070906101,031401088800709061,9,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,1,3. Both livestock and crop production,**CONFIDENTIAL**,0,1. MALE,,
03140108880070906104,031401088800709061,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,53,1. MALE,3. Both livestock and crop production,2. NO
03140108880070906104,031401088800709061,2,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,40,2. FEMALE,4. none ,
03140108880070906104,031401088800709061,3,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,24,1. MALE,4. none ,
03140108880070906104,031401088800709061,4,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,22,1. MALE,3. Both livestock and crop production,1. YES
03140108880070906104,031401088800709061,5,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,19,1. MALE,4. none ,
03140108880070906104,031401088800709061,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,17,2. FEMALE,4. none ,
03140108880070906104,031401088800709061,8,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,14,2. FEMALE,4. none ,
03140108880070906104,031401088800709061,9,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03140108880070906104,031401088800709061,10,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,61,4,3. Both livestock and crop production,**CONFIDENTIAL**,0,1. MALE,,
03140108880070906901,031401088800709069,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,48,1. MALE,3. Both livestock and crop production,1. YES
03140108880070906901,031401088800709069,2,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,40,2. FEMALE,4. none ,
03140108880070906901,031401088800709069,3,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,1. MALE,4. none ,
03140108880070906901,031401088800709069,4,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
03140108880070906901,031401088800709069,5,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
03140108880070906901,031401088800709069,6,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,2. FEMALE,,
03140108880070906901,031401088800709069,7,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,69,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,2. FEMALE,4. none ,
03140108880070907701,031401088800709077,1,031401088800709,1. RURAL,8013.560191518468,3. AMHARA,14,01,8,88,007,09,77,1,3. Both livestock and crop production,**CONFIDENTIAL**,43,1. MALE,3. Both livestock and crop production,1. YES
03150308880010700801,031503088800107008,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,1. MALE,3. Both livestock and crop production,1. YES
03150308880010700801,031503088800107008,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,28,2. FEMALE,4. none ,
03150308880010700801,031503088800107008,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
03150308880010700801,031503088800107008,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
03150308880010700801,031503088800107008,5,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03150308880010702501,031503088800107025,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,25,1,3. Both livestock and crop production,**CONFIDENTIAL**,47,2. FEMALE,3. Both livestock and crop production,1. YES
03150308880010702501,031503088800107025,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,25,1,3. Both livestock and crop production,**CONFIDENTIAL**,5,2. FEMALE,,
03150308880010703201,031503088800107032,1,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,32,1,4. none ,**CONFIDENTIAL**,55,1. MALE,4. none ,
03150308880010703201,031503088800107032,2,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,32,1,4. none ,**CONFIDENTIAL**,29,2. FEMALE,4. none ,
03150308880010703201,031503088800107032,3,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,32,1,4. none ,**CONFIDENTIAL**,3,2. FEMALE,,
03150308880010704201,031503088800107042,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,62,1. MALE,3. Both livestock and crop production,1. YES
03150308880010704201,031503088800107042,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,53,2. FEMALE,4. none ,
03150308880010704201,031503088800107042,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,2. FEMALE,4. none ,
03150308880010704201,031503088800107042,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
03150308880010704201,031503088800107042,5,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,16,2. FEMALE,4. none ,
03150308880010704201,031503088800107042,6,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
03150308880010704201,031503088800107042,7,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,2. FEMALE,4. none ,
03150308880010704201,031503088800107042,8,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,2. FEMALE,,
03150308880010704201,031503088800107042,9,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,2. FEMALE,,
03150308880010704201,031503088800107042,10,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,42,1,3. Both livestock and crop production,**CONFIDENTIAL**,80,2. FEMALE,4. none ,
03150308880010705701,031503088800107057,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,57,1,3. Both livestock and crop production,**CONFIDENTIAL**,30,1. MALE,3. Both livestock and crop production,1. YES
03150308880010705701,031503088800107057,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,57,1,3. Both livestock and crop production,**CONFIDENTIAL**,23,2. FEMALE,3. Both livestock and crop production,2. NO
03150308880010705701,031503088800107057,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,57,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,2. FEMALE,,
03150308880010705701,031503088800107057,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,57,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2. FEMALE,,
03150308880010706801,031503088800107068,1,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,68,1,4. none ,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
03150308880010706801,031503088800107068,2,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,68,1,4. none ,**CONFIDENTIAL**,25,1. MALE,4. none ,
03150308880010706801,031503088800107068,3,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,68,1,4. none ,**CONFIDENTIAL**,18,2. FEMALE,4. none ,
03150308880010706801,031503088800107068,4,031503088800107,1. RURAL,4207.080432528514,3. AMHARA,15,03,8,88,001,07,68,1,4. none ,**CONFIDENTIAL**,7,1. MALE,,
03150308880010707001,031503088800107070,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,70,1,2. livestock only ,**CONFIDENTIAL**,40,2. FEMALE,2. livestock only ,1. YES
03150308880010708301,031503088800107083,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,45,1. MALE,3. Both livestock and crop production,1. YES
03150308880010708301,031503088800107083,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,38,2. FEMALE,4. none ,
03150308880010708301,031503088800107083,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,15,1. MALE,4. none ,
03150308880010708301,031503088800107083,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,12,2. FEMALE,4. none ,
03150308880010708301,031503088800107083,5,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
03150308880010708301,031503088800107083,6,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
03150308880010708301,031503088800107083,7,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03150308880010708301,031503088800107083,8,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,83,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,1. MALE,4. none ,
03150308880010709501,031503088800107095,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,95,1,3. Both livestock and crop production,**CONFIDENTIAL**,50,2. FEMALE,3. Both livestock and crop production,1. YES
03150308880010709501,031503088800107095,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,95,1,3. Both livestock and crop production,**CONFIDENTIAL**,17,1. MALE,4. none ,
03150308880010709501,031503088800107095,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,95,1,3. Both livestock and crop production,**CONFIDENTIAL**,5,2. FEMALE,,
03150308880010710701,031503088800107107,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,107,1,3. Both livestock and crop production,**CONFIDENTIAL**,26,2. FEMALE,3. Both livestock and crop production,1. YES
03150308880010710701,031503088800107107,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,107,1,3. Both livestock and crop production,**CONFIDENTIAL**,36,1. MALE,4. none ,
03150308880010710701,031503088800107107,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,107,1,3. Both livestock and crop production,**CONFIDENTIAL**,9,2. FEMALE,,
03150308880010710701,031503088800107107,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,107,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03150308880010712001,031503088800107120,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,30,2. FEMALE,3. Both livestock and crop production,1. YES
03150308880010712001,031503088800107120,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,20,1. MALE,4. none ,
03150308880010712001,031503088800107120,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,12,1. MALE,4. none ,
03150308880010712001,031503088800107120,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,7,1. MALE,,
03150308880010712001,031503088800107120,5,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,8,2. FEMALE,,
03150308880010712001,031503088800107120,6,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,9,1. MALE,,
03150308880010712001,031503088800107120,7,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,33,2. FEMALE,4. none ,
03150308880010712001,031503088800107120,8,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,120,1,1. crop production only,**CONFIDENTIAL**,13,2. FEMALE,4. none ,
03150308880010713201,031503088800107132,1,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,132,1,3. Both livestock and crop production,**CONFIDENTIAL**,75,2. FEMALE,3. Both livestock and crop production,1. YES
03150308880010713201,031503088800107132,2,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,132,1,3. Both livestock and crop production,**CONFIDENTIAL**,20,2. FEMALE,4. none ,
03150308880010713201,031503088800107132,3,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,132,1,3. Both livestock and crop production,**CONFIDENTIAL**,18,1. MALE,4. none ,
03150308880010713201,031503088800107132,4,031503088800107,1. RURAL,6468.386165012591,3. AMHARA,15,03,8,88,001,07,132,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,2. FEMALE,,
03150608880050900801,031506088800509008,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,52,1. MALE,3. Both livestock and crop production,1. YES
03150608880050900801,031506088800509008,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,43,2. FEMALE,4. none ,
03150608880050900801,031506088800509008,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,21,1. MALE,4. none ,
03150608880050900801,031506088800509008,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,25,1. MALE,4. none ,
03150608880050900801,031506088800509008,5,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,10,1. MALE,4. none ,
03150608880050900801,031506088800509008,6,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
03150608880050900801,031506088800509008,7,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,8,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,1. MALE,,
03150608880050902101,031506088800509021,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,40,1. MALE,3. Both livestock and crop production,1. YES
03150608880050902101,031506088800509021,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,26,2. FEMALE,4. none ,
03150608880050902101,031506088800509021,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,9,2. FEMALE,,
03150608880050902101,031506088800509021,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,1. MALE,,
03150608880050902101,031506088800509021,5,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,5,1. MALE,,
03150608880050902101,031506088800509021,6,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,1. MALE,,
03150608880050902101,031506088800509021,7,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2. FEMALE,,
03150608880050902101,031506088800509021,8,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,35,2. FEMALE,4. none ,
03150608880050902101,031506088800509021,9,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,21,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,1. MALE,,
03150608880050903301,031506088800509033,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,48,1. MALE,3. Both livestock and crop production,1. YES
03150608880050903301,031506088800509033,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,38,2. FEMALE,4. none ,
03150608880050903301,031506088800509033,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,14,1. MALE,4. none ,
03150608880050903301,031506088800509033,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,6,1. MALE,,
03150608880050903301,031506088800509033,5,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,9,1. MALE,,
03150608880050903301,031506088800509033,6,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,33,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,2. FEMALE,,
03150608880050904501,031506088800509045,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,75,1. MALE,1. crop production only,1. YES
03150608880050904501,031506088800509045,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,28,2. FEMALE,4. none ,
03150608880050904501,031506088800509045,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,55,2. FEMALE,4. none ,
03150608880050904501,031506088800509045,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,6,2. FEMALE,,
03150608880050904501,031506088800509045,5,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,2,1. MALE,,
03150608880050904501,031506088800509045,6,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,45,1,1. crop production only,**CONFIDENTIAL**,22,1. MALE,4. none ,
03150608880050905801,031506088800509058,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,32,1. MALE,3. Both livestock and crop production,1. YES
03150608880050905801,031506088800509058,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,25,2. FEMALE,4. none ,
03150608880050905801,031506088800509058,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,8,1. MALE,,
03150608880050905801,031506088800509058,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,58,1,3. Both livestock and crop production,**CONFIDENTIAL**,3,2. FEMALE,,
03150608880050907101,031506088800509071,1,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,71,1,3. Both livestock and crop production,**CONFIDENTIAL**,40,1. MALE,3. Both livestock and crop production,1. YES
03150608880050907101,031506088800509071,2,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,71,1,3. Both livestock and crop production,**CONFIDENTIAL**,30,2. FEMALE,4. none ,
03150608880050907101,031506088800509071,3,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,71,1,3. Both livestock and crop production,**CONFIDENTIAL**,4,2. FEMALE,,
03150608880050907101,031506088800509071,4,031506088800509,1. RURAL,7697.691904179052,3. AMHARA,15,06,8,88,005,09,71,1,3. Both livestock and crop production,**CONFIDENTIAL**,7,1. MALE,,
