household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,key,roster_key,submissiondate
120202088802101040,7,No,Yes,Female,9,,3. Son/Daughter,,uuid:294efd92-d1a9-4406-9662-1d7709570ba5,uuid:294efd92-d1a9-4406-9662-1d7709570ba5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-09T18:58:33Z
120202088802101040,8,No,Yes,Female,7,,3. Son/Daughter,,uuid:294efd92-d1a9-4406-9662-1d7709570ba5,uuid:294efd92-d1a9-4406-9662-1d7709570ba5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-09T18:58:33Z
120202088802101040,9,No,Yes,Male,4,1,3. Son/Daughter,,uuid:294efd92-d1a9-4406-9662-1d7709570ba5,uuid:294efd92-d1a9-4406-9662-1d7709570ba5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-09T18:58:33Z
120202088802101040,10,No,Yes,Male,2,1,3. Son/Daughter,,uuid:294efd92-d1a9-4406-9662-1d7709570ba5,uuid:294efd92-d1a9-4406-9662-1d7709570ba5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-05-09T18:58:33Z
120203010100102031,2,No,Yes,Female,24,,1. Head,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-02T19:32:50Z
120203010100102031,3,No,Yes,Male,6,,3. Son/Daughter,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-02T19:32:50Z
120203010100102031,4,No,Yes,Male,2,5,3. Son/Daughter,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-02T19:32:50Z
120203010100102031,5,No,Yes,Female,0,0,3. Son/Daughter,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-02T19:32:50Z
120203010100102031,6,No,Yes,Male,26,,10. Father/Mother-in-Law,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-02T19:32:50Z
120203010100102031,8,No,Yes,Male,20,,10. Father/Mother-in-Law,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-02T19:32:50Z
120203010100102031,9,No,Yes,Male,17,,10. Father/Mother-in-Law,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-02T19:32:50Z
120203010100102031,10,No,Yes,Male,14,,10. Father/Mother-in-Law,,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e,uuid:4280171c-05b4-4d05-bf31-7d3001e8868e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-02T19:32:50Z
120203010100102095,1,No,Yes,Male,21,,1. Head,,uuid:5f576449-f328-43a9-8162-bc3c19f92683,uuid:5f576449-f328-43a9-8162-bc3c19f92683/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-05T20:02:57Z
120203010100102095,2,Yes,Yes,Female,18,,2. Spouse,,uuid:5f576449-f328-43a9-8162-bc3c19f92683,uuid:5f576449-f328-43a9-8162-bc3c19f92683/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-05T20:02:57Z
120205010100101117,1,No,Yes,Male,40,,3. Son/Daughter,,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T07:01:47Z
120205010100101117,2,No,Yes,Female,30,,1. Head,,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T07:01:47Z
120205010100101117,3,No,Yes,Female,7,,3. Son/Daughter,,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T07:01:47Z
120205010100101117,4,No,Yes,Female,2,0,3. Son/Daughter,,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e,uuid:dd9ce05f-dd30-4dd0-abc9-46880403ed1e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T07:01:47Z
120205010100101138,1,No,Yes,Male,34,,1. Head,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T07:01:48Z
120205010100101138,2,No,Yes,Female,21,,2. Spouse,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T07:01:48Z
120205010100101138,3,No,Yes,Male,4,0,3. Son/Daughter,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T07:01:48Z
120205010100101138,4,No,Yes,Male,1,4,3. Son/Daughter,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T07:01:48Z
120205010100101138,5,No,Yes,Male,15,,7. Niece/Nephew,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-07T07:01:48Z
120205010100101138,6,No,Yes,Female,12,,7. Niece/Nephew,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-07T07:01:48Z
120205010100101138,7,No,Yes,Female,9,,7. Niece/Nephew,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-07T07:01:48Z
120205010100101138,8,No,Yes,Female,7,,7. Niece/Nephew,,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7,uuid:87114001-8b5f-4108-8cc1-52db386e5fe7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-07T07:01:48Z
120205010100101163,1,No,Yes,Male,34,,1. Head,,uuid:af0380ee-bcb6-4651-9e41-49ec0883b925,uuid:af0380ee-bcb6-4651-9e41-49ec0883b925/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:15Z
120301010100101004,1,No,Yes,Male,45,,1. Head,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:16Z
120301010100101004,2,No,Yes,Female,30,,2. Spouse,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-08T14:58:16Z
120301010100101004,3,No,Yes,Female,12,,3. Son/Daughter,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-08T14:58:16Z
120301010100101004,4,No,Yes,Male,1,2,3. Son/Daughter,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-08T14:58:16Z
120301010100101004,5,Yes,Yes,Female,37,,2. Spouse,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-08T14:58:16Z
120301010100101004,6,Yes,Yes,Male,27,,3. Son/Daughter,,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a,uuid:47e584ef-6a64-40ff-a2ff-51d7e9427d7a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-08T14:58:16Z
120301010100101028,1,No,Yes,Male,55,,5. Father/Mother,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:48:59Z
120301010100101028,2,No,Yes,Female,18,,3. Son/Daughter,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:48:59Z
120301010100101028,3,No,Yes,Female,15,,3. Son/Daughter,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:48:59Z
120301010100101028,4,No,Yes,Male,18,,3. Son/Daughter,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T20:48:59Z
120301010100101028,5,No,Yes,Female,15,,3. Son/Daughter,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-07T20:48:59Z
120301010100101028,6,No,Yes,Male,6,,3. Son/Daughter,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-07T20:48:59Z
120301010100101028,7,No,Yes,Female,0,3,9. Son/Daughter-in-Law,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-05-07T20:48:59Z
120301010100101028,8,Yes,Yes,Female,37,,1. Head,,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2,uuid:3ea8c126-e828-4490-b3ef-b05ce4e61fb2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-05-07T20:48:59Z
120301010100101052,1,No,Yes,Female,38,,1. Head,,uuid:bd450359-ce70-444c-8bd9-55dcc2d4c4e0,uuid:bd450359-ce70-444c-8bd9-55dcc2d4c4e0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:16Z
120301010100101052,2,Yes,Yes,Male,13,,3. Son/Daughter,,uuid:bd450359-ce70-444c-8bd9-55dcc2d4c4e0,uuid:bd450359-ce70-444c-8bd9-55dcc2d4c4e0/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-08T14:58:16Z
120301010100101064,1,No,Yes,Male,36,,1. Head,,uuid:3c30d398-22e0-43ea-b109-226806a27cde,uuid:3c30d398-22e0-43ea-b109-226806a27cde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:04Z
120301010100101064,2,No,Yes,Female,25,,2. Spouse,,uuid:3c30d398-22e0-43ea-b109-226806a27cde,uuid:3c30d398-22e0-43ea-b109-226806a27cde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:04Z
120301010100101064,4,No,Yes,Female,17,,6. Sister/Brother,,uuid:3c30d398-22e0-43ea-b109-226806a27cde,uuid:3c30d398-22e0-43ea-b109-226806a27cde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:49:04Z
120301010100101064,5,No,Yes,Male,4,4,3. Son/Daughter,,uuid:3c30d398-22e0-43ea-b109-226806a27cde,uuid:3c30d398-22e0-43ea-b109-226806a27cde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T20:49:04Z
120301010100101064,6,Yes,Yes,Male,0,6,3. Son/Daughter,,uuid:3c30d398-22e0-43ea-b109-226806a27cde,uuid:3c30d398-22e0-43ea-b109-226806a27cde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-07T20:49:04Z
120301010100101076,1,No,Yes,Male,57,,1. Head,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:02Z
120301010100101076,2,No,Yes,Female,52,,2. Spouse,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:02Z
120301010100101076,3,No,Yes,Female,19,,3. Son/Daughter,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:49:02Z
120301010100101076,4,No,Yes,Male,60,,14. Servant,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T20:49:02Z
120301010100101076,5,Yes,Yes,Female,22,,3. Son/Daughter,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-07T20:49:02Z
120301010100101076,6,Yes,Yes,Male,26,,3. Son/Daughter,,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2,uuid:0e1c2312-8eda-479c-88c0-20c7f83563f2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-05-07T20:49:02Z
120301010100101088,1,No,Yes,Male,29,,1. Head,,uuid:23181636-a847-49a6-ba86-93e53a5b05b5,uuid:23181636-a847-49a6-ba86-93e53a5b05b5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:18Z
120301010100101088,2,No,Yes,Female,24,,2. Spouse,,uuid:23181636-a847-49a6-ba86-93e53a5b05b5,uuid:23181636-a847-49a6-ba86-93e53a5b05b5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-08T14:58:18Z
120301010100101088,3,No,Yes,Male,7,,3. Son/Daughter,,uuid:23181636-a847-49a6-ba86-93e53a5b05b5,uuid:23181636-a847-49a6-ba86-93e53a5b05b5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-08T14:58:18Z
120301010100101088,4,No,Yes,Male,2,8,3. Son/Daughter,,uuid:23181636-a847-49a6-ba86-93e53a5b05b5,uuid:23181636-a847-49a6-ba86-93e53a5b05b5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-08T14:58:18Z
120301010100101088,5,No,Yes,Male,20,,6. Sister/Brother,,uuid:23181636-a847-49a6-ba86-93e53a5b05b5,uuid:23181636-a847-49a6-ba86-93e53a5b05b5/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-08T14:58:18Z
120301010100101100,1,No,Yes,Male,28,,1. Head,,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:13Z
120301010100101100,2,No,Yes,Female,27,,2. Spouse,,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-08T14:58:13Z
120301010100101100,3,No,Yes,Male,9,,3. Son/Daughter,,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-08T14:58:13Z
120301010100101100,4,No,Yes,Female,0,11,3. Son/Daughter,,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e,uuid:abf2c9f1-ee71-4910-9d88-f3f2a7c16d4e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-08T14:58:13Z
120301010100101136,1,No,Yes,Male,45,,1. Head,,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:05Z
120301010100101136,2,No,Yes,Female,28,,2. Spouse,,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:05Z
120301010100101136,3,No,Yes,Female,10,,3. Son/Daughter,,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:49:05Z
120301010100101136,4,No,Yes,Male,2,4,3. Son/Daughter,,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe,uuid:12226b2e-6a7a-4442-80c4-3f6251c602fe/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T20:49:05Z
120301010100113015,1,No,Yes,Male,30,,1. Head,,uuid:ddc24fb8-635b-4240-9592-af93aaab4cf2,uuid:ddc24fb8-635b-4240-9592-af93aaab4cf2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T07:01:49Z
120301010100113015,2,No,Yes,Female,25,,6. Sister/Brother,,uuid:ddc24fb8-635b-4240-9592-af93aaab4cf2,uuid:ddc24fb8-635b-4240-9592-af93aaab4cf2/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T07:01:49Z
120301010100113025,1,No,Yes,Female,60,,1. Head,,uuid:b84aa739-688f-4f9e-9331-31311f883813,uuid:b84aa739-688f-4f9e-9331-31311f883813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:20Z
120301010100113025,2,No,Yes,Female,22,,4. Grandchild,,uuid:b84aa739-688f-4f9e-9331-31311f883813,uuid:b84aa739-688f-4f9e-9331-31311f883813/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-08T14:58:20Z
120301010100113035,1,No,Yes,Male,40,,1. Head,,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:02Z
120301010100113035,2,No,Yes,Female,32,,2. Spouse,,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:02Z
120301010100113035,3,No,Yes,Female,16,,3. Son/Daughter,,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:49:02Z
120301010100113035,4,No,Yes,Female,10,,3. Son/Daughter,,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-07T20:49:02Z
120301010100113035,5,No,Yes,Female,3,6,3. Son/Daughter,,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269,uuid:728b1ca6-f988-40a1-a612-2dd85b78a269/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-05-07T20:49:02Z
120301010100113075,1,No,Yes,Male,55,,1. Head,,uuid:cf71fb26-3fa9-4b20-b7f2-03bfdd9bce0f,uuid:cf71fb26-3fa9-4b20-b7f2-03bfdd9bce0f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-08T14:58:23Z
120301010100113085,1,No,Yes,Female,23,,1. Head,,uuid:49dd3082-bfda-4bb9-8eda-302b5c9d3f83,uuid:49dd3082-bfda-4bb9-8eda-302b5c9d3f83/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:07Z
120301010100113135,1,No,Yes,Male,35,,1. Head,,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:09Z
120301010100113135,2,No,Yes,Female,23,,2. Spouse,,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:09Z
120301010100113135,3,No,Yes,Male,0,10,3. Son/Daughter,,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8,uuid:0d1663b0-8817-4e72-8e4a-a2dceba1d8f8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-07T20:49:09Z
120301010100113145,1,No,Yes,Male,38,,1. Head,,uuid:7bf29c47-00cf-4485-a848-cfc5133bbbce,uuid:7bf29c47-00cf-4485-a848-cfc5133bbbce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-07T20:49:07Z
120301010100113145,2,No,Yes,Female,24,,2. Spouse,,uuid:7bf29c47-00cf-4485-a848-cfc5133bbbce,uuid:7bf29c47-00cf-4485-a848-cfc5133bbbce/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-07T20:49:07Z
120301010100211006,1,No,Yes,Male,25,,1. Head,,uuid:7661b48c-4ab4-4846-ad6b-b62b86597dc4,uuid:7661b48c-4ab4-4846-ad6b-b62b86597dc4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-11T18:55:46Z
120301010100211027,1,No,Yes,Male,45,,1. Head,,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-11T18:55:37Z
120301010100211027,2,No,Yes,Female,27,,2. Spouse,,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-11T18:55:37Z
120301010100211027,3,No,Yes,Male,0,5,3. Son/Daughter,,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58,uuid:b98684dd-176c-42ab-a125-b42aa0f23a58/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-11T18:55:37Z
120301010100211048,1,No,Yes,Male,42,,1. Head,,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-11T18:55:38Z
120301010100211048,2,No,Yes,Female,29,,2. Spouse,,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-11T18:55:38Z
120301010100211048,3,No,Yes,Male,17,,3. Son/Daughter,,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23,uuid:04ecc2e3-5bdd-489a-88c9-58cdc3641b23/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-11T18:55:38Z
120301010100211069,1,No,Yes,Female,43,,1. Head,,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-11T18:56:35Z
120301010100211069,2,No,Yes,Male,13,,3. Son/Daughter,,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-11T18:56:35Z
120301010100211069,3,Yes,Yes,Male,40,,13. Other Relative,Agot,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19,uuid:7b56308a-f7f2-4415-9145-bea71a3a1d19/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-11T18:56:35Z
